,z,1mpcbkgd,halfmpcbkgd,tenthmpcbkgd
0,0.05,45.10000000000005,10.98333333333333,0.23333333333333334
1,0.060000000000000005,38.06666666666669,9.25,0.16666666666666666
2,0.07,35.18333333333334,8.533333333333333,0.13333333333333333
3,0.08000000000000002,33.916666666666686,8.133333333333333,0.1
4,0.09000000000000001,32.90000000000002,7.999999999999998,0.1
5,0.1,30.58333333333335,7.25,0.06666666666666667
6,0.11000000000000001,29.350000000000023,7.033333333333331,0.06666666666666667
7,0.12000000000000001,28.31666666666668,6.733333333333333,0.06666666666666667
8,0.13,28.266666666666673,6.8,0.03333333333333333
9,0.14,29.433333333333348,6.9833333333333325,0.03333333333333333
10,0.15000000000000002,29.66666666666668,7.066666666666666,0.0
11,0.16000000000000003,29.266666666666673,7.049999999999999,0.0
12,0.17000000000000004,28.53333333333335,6.833333333333334,0.0
13,0.18000000000000005,27.90000000000001,6.766666666666666,0.0
14,0.19,27.500000000000014,6.633333333333333,0.0
15,0.2,27.81666666666667,6.7,0.0
16,0.21000000000000002,27.983333333333338,6.566666666666666,0.0
17,0.22000000000000003,27.483333333333327,6.566666666666666,0.0
18,0.23000000000000004,27.250000000000004,6.383333333333334,0.0
19,0.24000000000000005,26.78333333333334,6.449999999999999,0.0
20,0.25000000000000006,26.533333333333346,6.35,0.0
21,0.26000000000000006,25.800000000000004,6.3,0.0
22,0.27,25.433333333333337,6.166666666666667,0.0
23,0.28,25.633333333333336,6.25,0.0
24,0.29000000000000004,25.28333333333333,6.266666666666666,0.0
25,0.30000000000000004,25.483333333333327,6.183333333333334,0.0
26,0.31000000000000005,25.233333333333334,6.133333333333333,0.0
27,0.32000000000000006,24.75,5.999999999999999,0.0
28,0.33,24.300000000000004,5.833333333333334,0.0
29,0.34,24.049999999999997,5.783333333333333,0.0
30,0.35000000000000003,23.799999999999997,5.733333333333333,0.0
31,0.36000000000000004,23.750000000000004,5.616666666666667,0.0
32,0.37000000000000005,22.633333333333333,5.466666666666667,0.0
33,0.38000000000000006,22.033333333333335,5.366666666666667,0.0
34,0.39000000000000007,21.25,5.25,0.0
35,0.4000000000000001,20.383333333333336,5.066666666666666,0.0
36,0.4100000000000001,19.716666666666665,4.8,0.0
37,0.42000000000000004,20.016666666666673,4.85,0.0
38,0.43000000000000005,19.550000000000004,4.783333333333333,0.0
39,0.44000000000000006,18.799999999999997,4.666666666666666,0.0
40,0.45000000000000007,17.78333333333333,4.333333333333333,0.0
41,0.4600000000000001,17.033333333333335,4.1,0.0
42,0.4700000000000001,16.399999999999995,3.95,0.0
43,0.4800000000000001,15.583333333333332,3.783333333333333,0.0
44,0.49000000000000005,15.033333333333335,3.6,0.0
45,0.5000000000000001,14.633333333333333,3.5666666666666664,0.0
46,0.5100000000000001,14.583333333333332,3.4333333333333336,0.0
47,0.5200000000000001,13.833333333333332,3.3000000000000003,0.0
48,0.5300000000000001,13.2,3.1333333333333337,0.0
49,0.5400000000000001,12.5,2.966666666666667,0.0
50,0.5500000000000002,11.65,2.7333333333333334,0.0
51,0.5600000000000002,11.033333333333333,2.6,0.0
52,0.5700000000000002,10.599999999999998,2.5,0.0
53,0.5800000000000002,10.133333333333333,2.4333333333333336,0.0
54,0.5900000000000002,9.766666666666666,2.333333333333333,0.0
55,0.6000000000000002,9.566666666666666,2.2666666666666666,0.0
56,0.6100000000000001,9.35,2.2,0.0
57,0.6200000000000001,9.1,2.0,0.0
58,0.6300000000000001,8.700000000000001,1.9666666666666666,0.0
59,0.6400000000000001,8.45,1.9000000000000001,0.0
60,0.6500000000000001,8.200000000000001,1.8333333333333335,0.0
61,0.6600000000000001,7.816666666666666,1.7333333333333334,0.0
62,0.6700000000000002,7.65,1.6666666666666667,0.0
63,0.6800000000000002,7.333333333333334,1.6333333333333333,0.0
64,0.6900000000000002,7.216666666666667,1.6,0.0
65,0.7000000000000002,7.066666666666666,1.55,0.0
66,0.7100000000000002,6.85,1.4666666666666668,0.0
67,0.7200000000000002,6.583333333333332,1.4,0.0
68,0.7300000000000002,6.183333333333333,1.2833333333333332,0.0
69,0.7400000000000002,5.966666666666667,1.2000000000000002,0.0
70,0.7500000000000002,5.6499999999999995,1.1333333333333333,0.0
71,0.7600000000000002,5.35,1.1,0.0
72,0.7700000000000002,5.083333333333334,1.05,0.0
73,0.7800000000000001,4.7666666666666675,1.0,0.0
74,0.7900000000000001,4.5,0.9333333333333333,0.0
75,0.8000000000000002,4.333333333333334,0.8999999999999999,0.0
76,0.8100000000000002,4.133333333333334,0.8333333333333334,0.0
77,0.8200000000000002,4.016666666666667,0.8333333333333333,0.0
78,0.8300000000000002,3.8666666666666663,0.7833333333333333,0.0
79,0.8400000000000002,3.666666666666667,0.7333333333333333,0.0
80,0.8500000000000002,3.466666666666667,0.7,0.0
81,0.8600000000000002,3.3833333333333337,0.6666666666666666,0.0
82,0.8700000000000002,3.2,0.6333333333333333,0.0
83,0.8800000000000002,3.083333333333334,0.6333333333333333,0.0
84,0.8900000000000002,3.0,0.5666666666666667,0.0
85,0.9000000000000002,2.8833333333333337,0.55,0.0
86,0.9100000000000003,2.7333333333333334,0.5,0.0
87,0.9200000000000003,2.7,0.4666666666666667,0.0
88,0.9300000000000002,2.6,0.43333333333333335,0.0
89,0.9400000000000002,2.5,0.4333333333333333,0.0
90,0.9500000000000002,2.4,0.4,0.0
91,0.9600000000000002,2.3,0.36666666666666664,0.0
92,0.9700000000000002,2.2666666666666666,0.3333333333333333,0.0
93,0.9800000000000002,2.216666666666667,0.3333333333333333,0.0
