,Unnamed: 0,patch,mean_RA,mean_DEC,photoz,masses
504,504,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-160p065-170p070.fits,165.0952219533834,67.38483408882786,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-160p065-170p070-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-160p065-170p070_stellar_mass.npy
648,648,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-240p050-250p055.fits,245.0563890688815,52.46872502543121,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-240p050-250p055-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-240p050-250p055_stellar_mass.npy
245,245,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-150m015-160m010.fits,158.2149584745843,-10.091606161629064,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-150m015-160m010-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-150m015-160m010_stellar_mass.npy
142,142,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-000m035-010m030.fits,5.447542160196222,-32.52985360720984,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-000m035-010m030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-000m035-010m030_stellar_mass.npy
494,494,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-260p025-270p030.fits,269.60880562105257,29.87022472107195,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-260p025-270p030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-260p025-270p030_stellar_mass.npy
358,358,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-020m045-030m040.fits,24.99658258630184,-42.295995905338785,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-020m045-030m040-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-020m045-030m040_stellar_mass.npy
624,624,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-310m005-320p000.fits,318.4028937290455,-0.7390123939178855,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-310m005-320p000-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-310m005-320p000_stellar_mass.npy
40,40,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-040m020-050m015.fits,45.00065948936635,-17.54228553457228,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-040m020-050m015-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-040m020-050m015_stellar_mass.npy
369,369,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-030p020-040p025.fits,34.97611613585846,22.46847380125462,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-030p020-040p025-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-030p020-040p025_stellar_mass.npy
85,85,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-060m050-070m045.fits,65.10695679943231,-47.38895645692586,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-060m050-070m045-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-060m050-070m045_stellar_mass.npy
175,175,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-030m020-040m015.fits,34.963657039140266,-17.480618265727415,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-030m020-040m015-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-030m020-040m015_stellar_mass.npy
518,518,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-290p070-300p075.fits,291.76273405796815,71.01657829216393,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-290p070-300p075-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-290p070-300p075_stellar_mass.npy
352,352,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-320m010-330m005.fits,324.94915019412554,-7.45593328314685,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-320m010-330m005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-320m010-330m005_stellar_mass.npy
453,453,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-000m005-010p000.fits,4.980352087342559,-0.7437547366186112,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-000m005-010p000-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-000m005-010p000_stellar_mass.npy
696,696,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-190p025-200p030.fits,194.149887055578,29.659346023725057,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-190p025-200p030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-190p025-200p030_stellar_mass.npy
14,14,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-060m055-070m050.fits,65.19727379892471,-52.53617609968236,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-060m055-070m050-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-060m055-070m050_stellar_mass.npy
366,366,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-350p005-360p010.fits,354.8843985668586,7.5041752105595325,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-350p005-360p010-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-350p005-360p010_stellar_mass.npy
592,592,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-200p045-210p050.fits,204.9412445296526,47.48909202371375,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-200p045-210p050-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-200p045-210p050_stellar_mass.npy
550,550,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-330m005-340p000.fits,331.69561437155517,-0.5864130876468707,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-330m005-340p000-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-330m005-340p000_stellar_mass.npy
640,640,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-230p080-240p085.fits,234.9028860774081,82.01407476662807,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-230p080-240p085-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-230p080-240p085_stellar_mass.npy
103,103,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-160m005-170p000.fits,165.04153971029262,-2.4607479118865907,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-160m005-170p000-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-160m005-170p000_stellar_mass.npy
496,496,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-170p025-180p030.fits,174.62949437376034,29.6514718932654,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-170p025-180p030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-170p025-180p030_stellar_mass.npy
8,8,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-340m070-350m065.fits,344.8062917553991,-65.92980722373848,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-340m070-350m065-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-340m070-350m065_stellar_mass.npy
626,626,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-190p060-200p065.fits,195.04787785960144,62.41157042262084,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-190p060-200p065-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-190p060-200p065_stellar_mass.npy
502,502,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-220p055-230p060.fits,224.9572065520287,57.44821140952713,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-220p055-230p060-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-220p055-230p060_stellar_mass.npy
623,623,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-150p000-160p005.fits,150.46122935006886,1.5258882172045705,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-150p000-160p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-150p000-160p005_stellar_mass.npy
588,588,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-100p065-110p070.fits,104.94827749706468,67.40658182509507,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-100p065-110p070-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-100p065-110p070_stellar_mass.npy
55,55,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-030m005-040p000.fits,34.92121635332577,-2.5126286768565937,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-030m005-040p000-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-030m005-040p000_stellar_mass.npy
491,491,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-250p060-260p065.fits,255.02817547977736,62.420533576248474,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-250p060-260p065-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-250p060-260p065_stellar_mass.npy
31,31,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-190p010-200p015.fits,195.04073519411514,12.500547196704812,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-190p010-200p015-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-190p010-200p015_stellar_mass.npy
170,170,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-230p030-240p035.fits,234.973844666932,32.01091044097884,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-230p030-240p035-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-230p030-240p035_stellar_mass.npy
548,548,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-320p015-330p020.fits,324.62970013059083,15.380479430245824,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-320p015-330p020-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-320p015-330p020_stellar_mass.npy
668,668,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-130p065-140p070.fits,134.9758454365209,67.42119694565356,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-130p065-140p070-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-130p065-140p070_stellar_mass.npy
202,202,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-010m050-020m045.fits,15.09335939680291,-47.44856298855233,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-010m050-020m045-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-010m050-020m045_stellar_mass.npy
360,360,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-330m040-340m035.fits,335.0873801723198,-39.1424637519314,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-330m040-340m035-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-330m040-340m035_stellar_mass.npy
268,268,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-320m055-330m050.fits,325.04401420810024,-52.38942397068104,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-320m055-330m050-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-320m055-330m050_stellar_mass.npy
1,1,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-020m065-030m060.fits,24.980431757558303,-62.44868698702405,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-020m065-030m060-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-020m065-030m060_stellar_mass.npy
585,585,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-240p040-250p045.fits,245.12002085735932,42.47477397550351,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-240p040-250p045-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-240p040-250p045_stellar_mass.npy
474,474,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-130p050-140p055.fits,134.94686331863537,52.433406025290154,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-130p050-140p055-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-130p050-140p055_stellar_mass.npy
625,625,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-200p040-210p045.fits,204.97914970191104,42.41151157775752,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-200p040-210p045-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-200p040-210p045_stellar_mass.npy
681,681,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-130p080-140p085.fits,135.0788013256807,82.08456949346085,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-130p080-140p085-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-130p080-140p085_stellar_mass.npy
523,523,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-140p060-150p065.fits,145.03023532331449,62.39678940485936,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-140p060-150p065-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-140p060-150p065_stellar_mass.npy
532,532,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-140m005-150p000.fits,147.0636306058419,-0.1197453560582126,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-140m005-150p000-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-140m005-150p000_stellar_mass.npy
79,79,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-290m055-300m050.fits,298.1724548054627,-52.1790095992854,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-290m055-300m050-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-290m055-300m050_stellar_mass.npy
611,611,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-140p070-150p075.fits,145.0149754301047,72.40825018933462,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-140p070-150p075-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-140p070-150p075_stellar_mass.npy
721,721,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-110p060-120p065.fits,114.94499851514296,62.42315213744778,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-110p060-120p065-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-110p060-120p065_stellar_mass.npy
557,557,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-010p030-020p035.fits,15.031653016798725,30.107015083597922,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-010p030-020p035-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-010p030-020p035_stellar_mass.npy
522,522,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-110p035-120p040.fits,114.8546624569541,37.44323422269513,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-110p035-120p040-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-110p035-120p040_stellar_mass.npy
325,325,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-090m060-100m055.fits,94.59274112500788,-57.35061053847228,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-090m060-100m055-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-090m060-100m055_stellar_mass.npy
395,395,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-050m030-060m025.fits,55.10971547312322,-27.466676805011282,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-050m030-060m025-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-050m030-060m025_stellar_mass.npy
483,483,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-220p025-230p030.fits,225.03062137744087,29.61657362702557,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-220p025-230p030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-220p025-230p030_stellar_mass.npy
279,279,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-150p000-160p005.fits,155.0270935382125,2.4909861917541134,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-150p000-160p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-150p000-160p005_stellar_mass.npy
229,229,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-120p010-130p015.fits,124.9061616876625,12.458218364530888,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-120p010-130p015-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-120p010-130p015_stellar_mass.npy
695,695,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-170p070-180p075.fits,174.97442233280472,72.34049984124371,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-170p070-180p075-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-170p070-180p075_stellar_mass.npy
495,495,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-060p065-070p070.fits,67.33374348673577,68.93107692788514,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-060p065-070p070-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-060p065-070p070_stellar_mass.npy
586,586,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-330p000-340p005.fits,332.96978891298716,1.5316160000486698,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-330p000-340p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-330p000-340p005_stellar_mass.npy
397,397,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-320p030-330p035.fits,327.4105870542168,30.330044753757573,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-320p030-330p035-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-320p030-330p035_stellar_mass.npy
645,645,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-230p045-240p050.fits,235.0421247588181,47.46285011620957,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-230p045-240p050-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-230p045-240p050_stellar_mass.npy
547,547,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-030p000-040p005.fits,37.73541704768136,1.2649867500308865,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-030p000-040p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-030p000-040p005_stellar_mass.npy
27,27,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-200p005-210p010.fits,204.9739305675573,7.4746854994301115,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-200p005-210p010-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-200p005-210p010_stellar_mass.npy
235,235,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-070m025-080m020.fits,75.00947629983504,-22.46898363370057,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-070m025-080m020-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-070m025-080m020_stellar_mass.npy
676,676,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-220p065-230p070.fits,225.1626247528149,67.36172352910884,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-220p065-230p070-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-220p065-230p070_stellar_mass.npy
251,251,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-220p000-230p005.fits,225.09654412532169,2.465361620734235,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-220p000-230p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-220p000-230p005_stellar_mass.npy
479,479,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-240p025-250p030.fits,245.24363154071088,29.6174544838606,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-240p025-250p030-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-240p025-250p030_stellar_mass.npy
351,351,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-130p035-140p040.fits,138.3488962476391,35.018378773247406,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-130p035-140p040-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-130p035-140p040_stellar_mass.npy
156,156,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0/sweep-270p020-280p025.fits,272.2223152339756,22.62121105921141,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/south/sweep/9.0-photo-z/sweep-270p020-280p025-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/south/sweep-270p020-280p025_stellar_mass.npy
486,486,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-140p050-150p055.fits,144.94972876498562,52.45386832019353,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-140p050-150p055-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-140p050-150p055_stellar_mass.npy
570,570,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0/sweep-140p000-150p005.fits,147.89543966677437,1.1243001738196212,/global/project/projectdirs/cosmo/data/legacysurvey/dr9/north/sweep/9.0-photo-z/sweep-140p000-150p005-pz.fits,/global/cfs/cdirs/desi/users/rongpu/ls_dr9.0_photoz/stellar_mass/north/sweep-140p000-150p005_stellar_mass.npy
