,patch,mean_RA,mean_DEC,photoz,masses
164,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-250p015-260p020.fits,255.24923309140172,17.47600479579395,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-250p015-260p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-250p015-260p020_stellar_mass.npy
165,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-060m010-070m005.fits,65.08592337740652,-7.5205171166137355,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-060m010-070m005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-060m010-070m005_stellar_mass.npy
166,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-160m025-170m020.fits,161.2214082570791,-24.423403909309062,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-160m025-170m020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-160m025-170m020_stellar_mass.npy
167,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-340p015-350p020.fits,344.9611728303793,17.519603439351194,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-340p015-350p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-340p015-350p020_stellar_mass.npy
168,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-270p010-280p015.fits,270.4558223365583,14.837663777398811,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-270p010-280p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-270p010-280p015_stellar_mass.npy
169,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-000p005-010p010.fits,5.037375944379922,7.404929109553486,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-000p005-010p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-000p005-010p010_stellar_mass.npy
170,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-350m045-360m040.fits,355.0585194687553,-42.52527280882575,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-350m045-360m040-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-350m045-360m040_stellar_mass.npy
171,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-030m010-040m005.fits,34.95509661836806,-7.452694178923914,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-030m010-040m005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-030m010-040m005_stellar_mass.npy
172,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-160p020-170p025.fits,165.05801788431845,22.466099561362636,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-160p020-170p025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-160p020-170p025_stellar_mass.npy
173,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-000p030-010p035.fits,4.840907980169546,32.08421192441931,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-000p030-010p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-000p030-010p035_stellar_mass.npy
174,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-010p000-020p005.fits,15.006151875303697,2.405529409998209,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-010p000-020p005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-010p000-020p005_stellar_mass.npy
175,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-040p000-050p005.fits,44.25961386769497,2.365355566004008,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-040p000-050p005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-040p000-050p005_stellar_mass.npy
176,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-150m025-160m020.fits,154.24866298949786,-22.864351463187834,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-150m025-160m020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-150m025-160m020_stellar_mass.npy
177,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-140m010-150m005.fits,144.86261475655246,-6.962610703477916,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-140m010-150m005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-140m010-150m005_stellar_mass.npy
178,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-090m055-100m050.fits,94.1758650888062,-52.50260435649108,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-090m055-100m050-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-090m055-100m050_stellar_mass.npy
179,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-030m005-040p000.fits,34.93115419547657,-2.505715671269024,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-030m005-040p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-030m005-040p000_stellar_mass.npy
180,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-320m005-330p000.fits,324.8999938700442,-2.2260577844951985,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-320m005-330p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-320m005-330p000_stellar_mass.npy
181,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-340m005-350p000.fits,345.01084301560246,-2.148559015288675,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-340m005-350p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-340m005-350p000_stellar_mass.npy
182,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-350m050-360m045.fits,355.02221329775193,-47.47639209240702,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-350m050-360m045-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-350m050-360m045_stellar_mass.npy
183,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-160m015-170m010.fits,161.4178318928644,-10.044245192941316,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-160m015-170m010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-160m015-170m010_stellar_mass.npy
184,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-010m065-020m060.fits,14.95953797601355,-62.43624868294814,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-010m065-020m060-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-010m065-020m060_stellar_mass.npy
185,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-180p010-190p015.fits,184.93654829899566,12.487716731431524,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-180p010-190p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-180p010-190p015_stellar_mass.npy
186,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-060m025-070m020.fits,64.95358304457099,-22.492791516172247,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-060m025-070m020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-060m025-070m020_stellar_mass.npy
187,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-070m055-080m050.fits,74.96168200349977,-52.44487110461903,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-070m055-080m050-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-070m055-080m050_stellar_mass.npy
188,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-110p000-120p005.fits,118.106396995223,2.7989631337399983,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-110p000-120p005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-110p000-120p005_stellar_mass.npy
189,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-000m010-010m005.fits,4.990091255586863,-7.2115827786422235,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-000m010-010m005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-000m010-010m005_stellar_mass.npy
190,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-340m040-350m035.fits,345.204528161004,-39.09967119333093,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-340m040-350m035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-340m040-350m035_stellar_mass.npy
191,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-040m005-050p000.fits,44.4138518375815,-2.5138004065079538,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-040m005-050p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-040m005-050p000_stellar_mass.npy
192,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-140m020-150m015.fits,144.55744760597898,-17.267617075982166,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-140m020-150m015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-140m020-150m015_stellar_mass.npy
193,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-050m055-060m050.fits,55.027420035067465,-52.510420110917636,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-050m055-060m050-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-050m055-060m050_stellar_mass.npy
194,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-170m010-180m005.fits,174.92359730007246,-7.153996031146338,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-170m010-180m005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-170m010-180m005_stellar_mass.npy
195,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-330p015-340p020.fits,334.85042964967596,17.50247746263279,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-330p015-340p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-330p015-340p020_stellar_mass.npy
196,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-040p015-050p020.fits,41.39616990100625,17.656081262970254,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-040p015-050p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-040p015-050p020_stellar_mass.npy
197,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-010p005-020p010.fits,15.005827578556126,7.435036870493125,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-010p005-020p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-010p005-020p010_stellar_mass.npy
198,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-180p015-190p020.fits,185.01674863641347,17.46773013620222,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-180p015-190p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-180p015-190p020_stellar_mass.npy
199,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-140p005-150p010.fits,145.01326455993447,7.447537247461926,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-140p005-150p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-140p005-150p010_stellar_mass.npy
200,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-230p020-240p025.fits,235.0618506692077,22.48027534598177,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-230p020-240p025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-230p020-240p025_stellar_mass.npy
201,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-350p000-360p005.fits,355.06002050271536,2.1827243740467193,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-350p000-360p005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-350p000-360p005_stellar_mass.npy
202,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-090m035-100m030.fits,91.26158383905462,-32.75021558143488,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-090m035-100m030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-090m035-100m030_stellar_mass.npy
203,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-320m050-330m045.fits,324.9111046482349,-47.47522998820242,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-320m050-330m045-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-320m050-330m045_stellar_mass.npy
204,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-030m055-040m050.fits,34.98846246487307,-52.436028637668656,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-030m055-040m050-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-030m055-040m050_stellar_mass.npy
205,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-000p020-010p025.fits,5.073434861806996,22.489942440413138,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-000p020-010p025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-000p020-010p025_stellar_mass.npy
206,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-050m060-060m055.fits,55.14010874496809,-57.42744208613808,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-050m060-060m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-050m060-060m055_stellar_mass.npy
207,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-020m065-030m060.fits,25.090698325019996,-62.36279834871563,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-020m065-030m060-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-020m065-030m060_stellar_mass.npy
208,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-190m005-200p000.fits,194.97563418288416,-2.5168751837147845,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-190m005-200p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-190m005-200p000_stellar_mass.npy
209,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-180p005-190p010.fits,185.03047060250543,7.528083292097535,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-180p005-190p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-180p005-190p010_stellar_mass.npy
210,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-010p025-020p030.fits,14.97769972255291,27.458175113822442,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-010p025-020p030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-010p025-020p030_stellar_mass.npy
211,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-330p020-340p025.fits,334.90547707895877,22.49904366465244,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-330p020-340p025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-330p020-340p025_stellar_mass.npy
212,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-160p005-170p010.fits,164.95533151305338,7.503407786129906,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-160p005-170p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-160p005-170p010_stellar_mass.npy
213,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-150p030-160p035.fits,155.3700787089238,32.01295382773313,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-150p030-160p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-150p030-160p035_stellar_mass.npy
214,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-300p005-310p010.fits,307.95655510189624,7.270529046987515,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-300p005-310p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-300p005-310p010_stellar_mass.npy
215,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-000m055-010m050.fits,5.00594315064083,-52.428776118016415,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-000m055-010m050-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-000m055-010m050_stellar_mass.npy
216,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-060m055-070m050.fits,64.96758913299317,-52.46798211438907,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-060m055-070m050-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-060m055-070m050_stellar_mass.npy
217,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-030p025-040p030.fits,34.784008723726764,27.41158044993945,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-030p025-040p030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-030p025-040p030_stellar_mass.npy
218,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-100p035-110p040.fits,105.6794908904992,35.027475833497654,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-100p035-110p040-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-100p035-110p040_stellar_mass.npy
219,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-190m010-200m005.fits,195.09741918830105,-7.355688565577913,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-190m010-200m005-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-190m010-200m005_stellar_mass.npy
220,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-170p035-180p040.fits,177.98512746810673,35.066903372418935,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-170p035-180p040-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-170p035-180p040_stellar_mass.npy
221,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-000m040-010m035.fits,4.91773137705735,-37.48237089083829,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-000m040-010m035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-000m040-010m035_stellar_mass.npy
222,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-120p025-130p030.fits,124.88728132334039,27.482799929008625,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-120p025-130p030-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-120p025-130p030_stellar_mass.npy
223,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-240p010-250p015.fits,245.11385677762004,12.488435080362683,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-240p010-250p015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-240p010-250p015_stellar_mass.npy
224,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-020m060-030m055.fits,25.08810508838015,-57.42295644830158,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-020m060-030m055-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-020m060-030m055_stellar_mass.npy
225,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-320p030-330p035.fits,327.4105000850378,30.331385087438754,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-320p030-330p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-320p030-330p035_stellar_mass.npy
226,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-350m070-360m065.fits,354.721239484123,-65.65236626370876,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-350m070-360m065-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-350m070-360m065_stellar_mass.npy
227,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-140m030-150m025.fits,147.75447864604644,-26.628650181554338,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-140m030-150m025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-140m030-150m025_stellar_mass.npy
228,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-160p030-170p035.fits,164.6573713226686,32.020790761303175,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-160p030-170p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-160p030-170p035_stellar_mass.npy
229,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-070m005-080p000.fits,72.6945683237917,-2.613837769527061,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-070m005-080p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-070m005-080p000_stellar_mass.npy
230,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-320p015-330p020.fits,324.8569424303878,17.51732479842852,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-320p015-330p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-320p015-330p020_stellar_mass.npy
231,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-060m070-070m065.fits,64.92855100060616,-66.04611509016277,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-060m070-070m065-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-060m070-070m065_stellar_mass.npy
232,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-140p020-150p025.fits,145.09180092948986,22.506928622036757,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-140p020-150p025-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-140p020-150p025_stellar_mass.npy
233,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-230p005-240p010.fits,235.0066627597345,7.4813481053809605,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-230p005-240p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-230p005-240p010_stellar_mass.npy
234,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-180p030-190p035.fits,184.87747989872656,32.09730943608625,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-180p030-190p035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-180p030-190p035_stellar_mass.npy
235,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-210m020-220m015.fits,218.99771533367203,-15.144042328792432,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-210m020-220m015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-210m020-220m015_stellar_mass.npy
236,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-120p005-130p010.fits,124.8363999309884,7.476806113273006,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-120p005-130p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-120p005-130p010_stellar_mass.npy
237,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-340p005-350p010.fits,344.9666693363332,7.549922918368717,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-340p005-350p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-340p005-350p010_stellar_mass.npy
238,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-340m020-350m015.fits,346.7334253261544,-15.221578433910068,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-340m020-350m015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-340m020-350m015_stellar_mass.npy
239,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-110p015-120p020.fits,115.79052774023309,17.639592313415637,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-110p015-120p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-110p015-120p020_stellar_mass.npy
240,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-120p015-130p020.fits,124.80946219060941,17.464119629800724,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-120p015-130p020-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-120p015-130p020_stellar_mass.npy
241,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-040m065-050m060.fits,44.96520878307467,-62.380076256612014,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-040m065-050m060-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-040m065-050m060_stellar_mass.npy
242,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-310m005-320p000.fits,314.9936009042691,-2.4023801230312625,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-310m005-320p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-310m005-320p000_stellar_mass.npy
243,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-130p005-140p010.fits,134.98395143594453,7.461465894069471,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-130p005-140p010-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-130p005-140p010_stellar_mass.npy
244,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-060m045-070m040.fits,64.90189670805948,-42.47179006866433,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-060m045-070m040-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-060m045-070m040_stellar_mass.npy
245,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-320m040-330m035.fits,324.6494973932074,-39.27444258146079,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-320m040-330m035-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-320m040-330m035_stellar_mass.npy
246,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-240m005-250p000.fits,246.09276194484525,-0.7682523128068648,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-240m005-250p000-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-240m005-250p000_stellar_mass.npy
247,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-050m020-060m015.fits,55.06598874153915,-17.519385496917035,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-050m020-060m015-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-050m020-060m015_stellar_mass.npy
248,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-030m065-040m060.fits,35.012306744992294,-62.415632937450795,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-030m065-040m060-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-030m065-040m060_stellar_mass.npy
249,/global/cscratch1/sd/mjyb16/DR9/south/sweep/sweep-320m070-330m065.fits,325.13617974016984,-66.07212977714865,/global/cscratch1/sd/mjyb16/DR9/south/photo-z/sweep-320m070-330m065-pz.fits,/global/cscratch1/sd/mjyb16/DR9/south/stellar_mass/sweep-320m070-330m065_stellar_mass.npy
